,Playlist,Track Name,Artist Name,Duration (ms),Popularity,Instrumentalness,Lyrics Path,compound,negative,neutral,positive
0,Hot Country,Rumor,Lee Brice,198440,74,0.0,../../Data_Files/Song_Lyrics/hot_country/Rumor_LeeBrice.txt,0.07529999999999999,0.024682926829268294,0.8704634146341463,0.10485365853658538
1,Hot Country,For The First Time,Darius Rucker,197053,73,0.0,../../Data_Files/Song_Lyrics/hot_country/ForTheFirstTime_DariusRucker.txt,0.18811724137931035,0.012206896551724137,0.8320689655172412,0.15575862068965518
2,Hot Country,One Shot,Hunter Hayes,150893,65,0.0,../../Data_Files/Song_Lyrics/hot_country/OneShot_HunterHayes.txt,0.018988235294117653,0.0708235294117647,0.8114117647058823,0.11776470588235295
3,Hot Country,Beautiful Crazy,Luke Combs,193200,71,0.0,../../Data_Files/Song_Lyrics/hot_country/BeautifulCrazy_LukeCombs.txt,0.03768846153846154,0.1123076923076923,0.7311923076923077,0.15653846153846154
4,Hot Country,Whiskey Glasses,Morgan Wallen,234293,11,1.19e-06,../../Data_Files/Song_Lyrics/hot_country/WhiskeyGlasses_MorganWallen.txt,0.007126562500000002,0.038781249999999996,0.90565625,0.055546875
5,Hot Country,Burn Out,Midland,188613,71,1.98e-06,../../Data_Files/Song_Lyrics/hot_country/BurnOut_Midland.txt,-0.07542380952380953,0.09540476190476192,0.8730476190476192,0.03152380952380952
6,Hot Country,Speechless,Dan + Shay,212745,76,0.0,../../Data_Files/Song_Lyrics/hot_country/Speechless_DanShay.txt,-0.011265999999999998,0.05374,0.8992,0.04706
7,Hot Country,Good Girl,Dustin Lynch,189533,72,0.0,../../Data_Files/Song_Lyrics/hot_country/GoodGirl_DustinLynch.txt,0.35109999999999997,0.00909090909090909,0.7463636363636365,0.24454545454545457
8,Hot Country,More,Clare Dunn,212120,65,0.0,../../Data_Files/Song_Lyrics/hot_country/More_ClareDunn.txt,0.35109999999999997,0.00909090909090909,0.7463636363636365,0.24454545454545457
9,Hot Country,Simple,Florida Georgia Line,185200,75,0.0,../../Data_Files/Song_Lyrics/hot_country/Simple_FloridaGeorgiaLine.txt,0.16443518518518518,0.015296296296296296,0.8412222222222222,0.14350000000000002
10,Hot Country,Hangin' On,Chris Young,185440,74,0.0,../../Data_Files/Song_Lyrics/hot_country/HanginOn_ChrisYoung.txt,0.07600697674418605,0.005558139534883721,0.921418604651163,0.07302325581395348
11,Hot Country,Never Comin Down - Radio Single Mix,Keith Urban,211299,54,0.000412,../../Data_Files/Song_Lyrics/hot_country/NeverCominDownRadioSingleMix_KeithUrban.txt,0.07600697674418605,0.005558139534883721,0.921418604651163,0.07302325581395348
12,Hot Country,Caught Up In The Country,Rodney Atkins,160991,75,0.0,../../Data_Files/Song_Lyrics/hot_country/CaughtUpInTheCountry_RodneyAtkins.txt,0.06693400000000001,0.00622,0.9341200000000001,0.05965999999999999
13,Hot Country,Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,202066,75,0.000103,../../Data_Files/Song_Lyrics/hot_country/DrownsTheWhiskeyfeatMirandaLambert_JasonAldean.txt,-0.1088848484848485,0.1389090909090909,0.8132121212121214,0.04784848484848485
14,Hot Country,Good Together,James Barker Band,199640,69,0.00179,../../Data_Files/Song_Lyrics/hot_country/GoodTogether_JamesBarkerBand.txt,0.35854642857142865,0.020107142857142855,0.6607142857142856,0.3191785714285715
